CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
18178.0,128,4,59.300000000000004,3,2,2,322
18179.0,9,6,299.7,1,1,1,111
18180.0,4,6,106.04,1,1,2,112
18181.0,24,1,4.95,2,4,4,244
18183.0,227,2,29.95,4,3,3,433
18184.0,15,1,49.8,1,4,2,142
18185.0,249,1,11.7,4,4,4,444
18188.0,15,3,65.1,1,2,2,122
18189.0,77,2,31.5,3,3,3,333
18190.0,192,2,33.6,4,3,3,433
18191.0,261,1,30.599999999999998,4,4,3,443
18192.0,71,1,16.5,3,4,4,344
18193.0,165,1,19.9,4,4,3,443
18194.0,82,1,208.79999999999998,3,4,1,341
18196.0,95,2,5.0,3,3,4,334
18198.0,4,17,1969.8199999999997,1,1,1,111
18200.0,106,1,5.95,3,4,4,344
18202.0,199,3,71.6,4,2,2,422
18203.0,157,1,4.95,4,4,4,444
18204.0,71,3,21.25,3,2,3,323
18205.0,36,2,27.75,2,3,3,233
18209.0,28,1,17.85,2,4,3,243
18210.0,1,6,126.34,1,1,1,111
18211.0,25,5,80.0,2,2,2,222
18212.0,326,1,19.9,4,4,3,443
18213.0,236,1,15.0,4,4,4,444
18215.0,89,1,23.6,3,4,3,343
18216.0,31,1,17.0,2,4,4,244
18217.0,29,2,49.8,2,3,2,232
18218.0,211,2,160.6,4,3,1,431
18219.0,2,9,178.35,1,1,1,111
18220.0,226,1,152.64000000000001,4,4,1,441
18221.0,22,5,76.2,2,2,2,222
18222.0,92,1,40.56,3,4,3,343
18223.0,4,14,449.77,1,1,1,111
18224.0,263,1,10.2,4,4,4,444
18225.0,3,12,295.11,1,1,1,111
18226.0,44,11,231.42000000000002,2,1,1,211
18227.0,217,1,15.0,4,4,4,444
18228.0,56,2,50.28,3,3,2,332
18229.0,11,18,1367.5600000000002,1,1,1,111
18230.0,9,7,279.72,1,1,1,111
18231.0,192,5,80.4,4,2,2,422
18232.0,81,4,63.300000000000004,3,2,2,322
18233.0,325,1,440.0,4,4,1,441
18235.0,71,3,38.28,3,2,3,323
18236.0,29,6,139.65,2,1,1,211
18237.0,2,5,84.44999999999999,1,2,2,122
18239.0,218,4,93.30000000000001,4,2,2,422
18240.0,46,1,297.0,2,4,1,241
18241.0,9,17,368.18999999999994,1,1,1,111
18242.0,72,4,270.6,3,2,1,321
18245.0,7,7,132.85999999999999,1,1,1,111
18246.0,23,2,407.4,2,3,1,231
18248.0,122,2,48.45,3,3,2,332
18249.0,17,1,14.22,1,4,4,144
18250.0,310,1,14.850000000000001,4,4,4,444
18251.0,87,1,252.0,3,4,1,341
18252.0,50,2,21.25,3,3,3,333
18255.0,89,1,30.0,3,4,3,343
18257.0,39,8,153.42999999999998,2,1,1,211
18259.0,24,2,75.60000000000001,2,3,2,232
18260.0,172,6,150.57,4,1,1,411
18261.0,43,2,36.8,2,3,3,233
18262.0,140,1,2.88,4,4,4,444
18263.0,25,3,65.75999999999999,2,2,2,222
18265.0,72,2,42.8,3,3,3,333
18268.0,134,1,25.5,3,4,3,343
18270.0,38,2,53.0,2,3,2,232
18272.0,2,6,78.32000000000001,1,1,2,112
18273.0,2,3,204.0,1,2,1,121
18274.0,30,1,15.0,2,4,4,244
18276.0,43,1,99.0,2,4,2,242
18277.0,58,1,17.85,3,4,3,343
18278.0,73,1,17.0,3,4,4,344
18280.0,277,1,23.700000000000003,4,4,3,443
18281.0,180,1,5.04,4,4,4,444
18282.0,7,2,38.25,1,3,3,133
18283.0,3,16,66.75,1,1,2,112
18287.0,42,3,80.4,2,2,2,222
